日期,最高温度,最低温度,天气状况,风向风力,区域
2021-01-08,-1,-7,阴~晴,西北风3级,松江
2021-01-09,3,-4,晴~多云,西北风3级,松江
2021-01-10,5,-4,阴~多云,西北风2级,松江
2021-01-11,6,-3,多云~晴,西北风3级,松江
2021-01-12,9,-1,晴,西南风3级,松江
2021-01-13,16,0,晴,西南风微风,松江
2021-01-14,18,6,阴~晴,东南风2级,松江
2021-01-15,19,1,晴~阴,西北风3级,松江
2021-01-16,7,-1,阴~多云,东北风3级,松江
2021-01-17,6,-3,晴,西北风微风,松江
2021-01-18,11,-1,晴,西南风2级,松江
2021-01-19,11,5,晴~多云,东南风3级,松江
2021-01-20,14,11,多云~阴,东南风微风,松江
2021-01-21,19,9,阴~小雨,东南风2级,松江
2021-01-22,11,7,小雨,东北风2级,松江
2021-01-23,7,2,小雨~多云,北风微风,松江
2021-01-24,8,6,阴,东北风2级,松江
2021-01-25,15,8,阴~小雨,东风微风,松江
2021-01-26,8,5,阴~多云,西北风3级,松江
2021-01-27,11,4,多云,东北风2级,松江
2021-01-28,11,-3,晴,西北风3级,松江
2021-01-29,8,0,晴,东南风2级,松江
2021-01-30,14,7,晴~阴,东南风2级,松江
2021-01-31,16,8,阴~小雨,东南风2级,松江
2021-02-01,10,4,小雨~多云,西北风2级,松江
2021-02-02,11,2,晴,东北风2级,松江
2021-02-03,13,5,晴,东南风3级,松江
2021-02-04,14,6,晴~小雨,东北风微风,松江
2021-02-05,10,6,小雨~多云,东南风2级,松江
2021-02-06,17,5,多云~晴,西北风2级,松江
2021-02-07,20,6,多云~阴,东风微风,松江
2021-02-08,9,2,阴,东北风3级,松江
2021-02-09,12,4,多云~阴,东南风微风,松江
2021-02-10,12,8,阴~小雨,东南风微风,松江
2021-02-11,10,7,中雨~阴,东北风微风,松江
2021-02-12,13,8,小雨~阴,东风2级,松江
2021-02-13,17,8,阴,东风2级,松江
2021-02-14,20,7,阴~多云,西南风2级,松江
2021-02-15,12,2,阴,北风3级,松江
2021-02-16,12,1,阴~多云,东北风2级,松江
2021-02-17,8,0,晴,北风3级,松江
2021-02-18,9,1,晴,西北风2级,松江
2021-02-19,18,7,多云~晴,西南风2级,松江
2021-02-20,24,9,晴,西南风3级,松江
2021-02-21,25,11,晴~多云,西南风微风,松江
2021-02-22,27,6,阴~晴,北风3级,松江
2021-02-23,14,5,晴~多云,东北风3级,松江
2021-02-24,16,9,多云,东南风3级,松江
2021-02-25,17,8,小雨,东南风3级,松江
2021-02-26,9,8,中雨~小雨,东北风3级,松江
2021-02-27,12,10,小雨,东北风3级,松江
2021-02-28,14,9,小雨,东南风2级,松江
2021-03-01,13,4,小雨,西北风3级,松江
2021-03-02,11,4,阴,北风3级,松江
2021-03-03,10,7,阴~小雨,东南风3级,松江
2021-03-04,15,4,阴~多云,西北风2级,松江
2021-03-05,12,9,阴~小雨,东南风2级,松江
2021-03-06,11,6,小雨,东北风3级,松江
2021-03-07,9,7,小雨~阴,北风微风,松江
2021-03-08,12,8,阴~小雨,东风2级,松江
2021-03-09,11,5,阴~多云,东北风2级,松江
2021-03-10,17,8,晴~小雨,东风2级,松江
2021-03-11,12,9,中雨~阴,东南风3级,松江
2021-03-12,13,5,阴,西北风3级,松江
2021-03-13,17,6,阴~多云,东风2级,松江
2021-03-14,18,10,晴~多云,东南风3级,松江
2021-03-15,24,12,阴~中雨,东南风3级,松江
2021-03-16,13,8,阴,东北风3级,松江
2021-03-17,11,9,小雨~阴,东北风2级,松江
2021-03-18,16,11,阴~小雨,东风2级,松江
2021-03-19,13,10,小雨,东北风2级,松江
2021-03-20,11,7,小雨~阴,西北风3级,松江
2021-03-21,15,2,阴~多云,西北风3级,松江
2021-03-22,15,4,晴,西北风2级,松江
2021-03-23,17,9,阴,东南风3级,松江
2021-03-24,18,7,小雨~多云,东南风2级,松江
2021-03-25,23,9,晴,东南风2级,松江
2021-03-26,20,15,阴~小雨,东南风4级,松江
2021-03-27,21,13,小雨,西南风3级,松江
2021-03-28,24,13,晴,西风2级,松江
2021-03-29,25,14,多云~小雨,东南风3级,松江
2021-03-30,19,13,扬沙~小雨,东北风3级,松江
2021-03-31,16,13,小雨~中雨,东风3级,松江
2021-04-01,18,16,阴,东北风2级,松江
2021-04-02,19,14,阴~小雨,西北风2级,松江
2021-04-03,17,10,阴~小雨,西北风3级,松江
2021-04-04,17,7,晴,西北风3级,松江
2021-04-05,19,10,多云~阴,东北风2级,松江
2021-04-06,21,10,多云~阴,东风2级,松江
2021-04-07,18,10,阴~小雨,东风2级,松江
2021-04-08,19,8,小雨~晴,东北风2级,松江
2021-04-09,19,7,晴~多云,东北风微风,松江
2021-04-10,20,14,多云~小雨,东风3级,松江
2021-04-11,16,15,中雨,东南风3级,松江
2021-04-12,17,14,小雨~阴,西南风微风,松江
2021-04-13,21,11,阴~多云,东北风3级,松江
2021-04-14,16,9,阴~多云,东北风3级,松江
2021-04-15,15,11,多云~晴,东南风3级,松江
2021-04-16,25,12,阴~多云,南风2级,松江
2021-04-17,20,7,阴~多云,西北风3级,松江
2021-04-18,19,11,阴~晴,东南风2级,松江
2021-04-19,21,13,晴,东南风3级,松江
2021-04-20,21,15,多云~晴,东南风4级,松江
2021-04-21,23,16,阴~多云,东南风4级,松江
2021-04-22,24,17,小雨~多云,东南风3级,松江
2021-04-23,23,17,阴~多云,北风2级,松江
2021-04-24,17,15,阴~多云,东北风2级,松江
2021-04-25,23,15,阴~多云,东风微风,松江
2021-04-26,23,15,多云~小雨,东南风3级,松江
2021-04-27,19,15,小雨~阴,东南风2级,松江
2021-04-28,24,16,阴,东北风2级,松江
2021-04-29,23,16,多云~晴,西南风3级,松江
2021-04-30,31,16,阴~小雨,西南风3级,松江
2021-05-01,25,14,多云~晴,西北风3级,松江
2021-05-02,23,15,晴,东北风3级,松江
2021-05-03,24,19,多云~小雨,东南风4级,松江
2021-05-04,22,15,小雨~阴,西南风微风,松江
2021-05-05,25,16,晴~多云,东南风2级,松江
2021-05-06,24,18,阴~小雨,东南风3级,松江
2021-05-07,28,18,晴,西风3级,松江
2021-05-08,30,20,阴~晴,西南风2级,松江
2021-05-09,33,20,晴,东南风微风,松江
2021-05-10,34,22,晴~中雨,东南风3级,松江
2021-05-11,24,21,阴~小雨,西南风2级,松江
2021-05-12,25,19,阴~小雨,东北风2级,松江
2021-05-13,21,20,小雨,东南风3级,松江
2021-05-14,29,23,小雨,东南风2级,松江
2021-05-15,33,23,阴~小雨,南风3级,松江
2021-05-16,29,15,中雨~小雨,西北风3级,松江
2021-05-17,23,17,阴~小雨,西北风微风,松江
2021-05-18,23,17,阴~小雨,南风2级,松江
2021-05-19,21,17,小雨,东南风3级,松江
2021-05-20,20,18,阴,西北风3级,松江
2021-05-21,24,18,阴,东南风微风,松江
2021-05-22,24,16,阴~小雨,东南风3级,松江
2021-05-23,20,17,大雨~小雨,东南风3级,松江
2021-05-24,27,19,多云,西北风2级,松江
2021-05-25,30,18,阴~小雨,西南风2级,松江
2021-05-26,22,19,大雨~小雨,东南风微风,松江
2021-05-27,28,21,阴~多云,西风2级,松江
2021-05-28,27,19,阴,西南风3级,松江
2021-05-29,29,20,晴~多云,东南风3级,松江
2021-05-30,31,20,多云,东南风3级,松江
2021-05-31,28,21,多云,东南风3级,松江
2021-06-01,28,21,小雨,东南风4级,松江
2021-06-02,23,20,小雨,东南风4级,松江
2021-06-03,28,19,阴,西北风2级,松江
2021-06-04,25,18,阴~多云,西南风3级,松江
2021-06-05,31,19,多云,南风3级,松江
2021-06-06,32,21,晴,东南风3级,松江
2021-06-07,30,21,阴,东南风3级,松江
2021-06-08,29,23,阴,东南风3级,松江
2021-06-09,29,23,阴,东南风3级,松江
2021-06-10,28,23,小雨,东南风3级,松江
2021-06-11,32,23,阴,东风2级,松江
2021-06-12,30,23,阴~中雨,东南风3级,松江
2021-06-13,27,23,阴~小雨,东南风2级,松江
2021-06-14,29,24,阴~小雨,东南风2级,松江
2021-06-15,33,24,阴~小雨,西南风3级,松江
2021-06-16,29,23,阴~小雨,北风2级,松江
2021-06-17,27,23,中雨~小雨,东南风3级,松江
2021-06-18,28,20,阴~小雨,西北风2级,松江
2021-06-19,20,19,大雨~小雨,东北风2级,松江
2021-06-20,25,18,阴~多云,东南风2级,松江
2021-06-21,30,21,阴,东南风2级,松江
2021-06-22,31,21,多云,东南风3级,松江
2021-06-23,32,22,晴~多云,东南风2级,松江
2021-06-24,31,23,多云~阴,东南风3级,松江
2021-06-25,30,23,阴~小雨,东南风3级,松江
2021-06-26,27,24,小雨,东南风3级,松江
2021-06-27,26,24,小雨,东南风2级,松江
2021-06-28,30,22,阴,东北风2级,松江
2021-06-29,30,23,多云,东南风2级,松江
2021-06-30,29,24,阴,东南风3级,松江
2021-07-01,31,24,阴~中雨,东南风3级,松江
2021-07-02,27,25,阴~小雨,东南风2级,松江
2021-07-03,31,25,小雨,西南风3级,松江
2021-07-04,27,26,阴~小雨,东北风2级,松江
2021-07-05,35,27,阴,南风2级,松江
2021-07-06,35,26,阴,东南风3级,松江
2021-07-07,36,27,阴~小雨,西南风3级,松江
2021-07-08,34,25,阴~小雨,西南风2级,松江
2021-07-09,32,26,阴~小雨,西南风2级,松江
2021-07-10,33,27,阴,西南风3级,松江
2021-07-11,35,27,阴~多云,东南风2级,松江
2021-07-12,36,27,阴,东南风3级,松江
2021-07-13,35,27,阴~多云,东南风3级,松江
2021-07-14,36,27,阴~多云,东南风3级,松江
2021-07-15,34,27,多云~阴,东南风3级,松江
2021-07-16,32,26,阴,东南风4级,松江
2021-07-17,32,26,阴,东南风4级,松江
2021-07-18,32,26,阴~多云,东南风3级,松江
2021-07-19,33,27,阴,东南风3级,松江
2021-07-20,32,26,阴~多云,东南风3级,松江
2021-07-21,33,27,多云,东风3级,松江
2021-07-22,32,27,阴~小雨,东北风3级,松江
2021-07-23,32,26,阴~中雨,东北风4级,松江
2021-07-24,28,25,暴雨,东北风4级,松江
2021-07-25,26,25,暴雨,东北风6级,松江
2021-07-26,25,24,暴雨~大雨,东风5级,松江
2021-07-27,27,26,大雨,东南风4级,松江
2021-07-28,30,27,阴,东南风5级,松江
2021-07-29,34,27,阴~多云,东南风3级,松江
2021-07-30,34,27,阴~小雨,西南风2级,松江
2021-07-31,32,26,阴,东南风2级,松江
2021-08-01,31,26,阴~多云,东南风2级,松江
2021-08-02,33,26,阴~小雨,东北风2级,松江
2021-08-03,31,27,阴,东风3级,松江
2021-08-04,32,26,多云,东南风3级,松江
2021-08-05,32,27,阴,东南风3级,松江
2021-08-06,32,26,阴,东南风3级,松江
2021-08-07,33,26,多云,东北风3级,松江
2021-08-08,33,23,多云,北风2级,松江
2021-08-09,34,27,阴,东南风2级,松江
2021-08-10,34,26,阴~小雨,东南风2级,松江
2021-08-11,29,25,小雨~大雨,东风1级,松江
2021-08-12,32,25,大雨~中雨,东北风2级,松江
2021-08-13,29,24,小雨~大雨,东北风2级,松江
2021-08-14,25,23,阴~中雨,东北风2级,松江
2021-08-15,27,23,小雨~中雨,东北风2级,松江
2021-08-16,29,25,阴~小雨,西北风2级,松江
2021-08-17,31,23,阴~晴,东北风2级,松江
2021-08-18,31,24,多云~阴,东南风2级,松江
2021-08-19,31,25,阴,东南风3级,松江
2021-08-20,33,27,阴~小雨,东南风3级,松江
2021-08-21,32,25,小雨~多云,西风2级,松江
2021-08-22,33,26,阴,东南风2级,松江
2021-08-23,34,27,阴,东南风3级,松江
2021-08-24,33,26,阴~小雨,西北风2级,松江
2021-08-25,31,25,阴~小雨,西风2级,松江
2021-08-26,34,26,多云~阴,东南风2级,松江
2021-08-27,33,26,阴,西南风2级,松江
2021-08-28,34,26,多云~阴,东南风2级,松江
2021-08-29,34,27,多云,东南风2级,松江
2021-08-30,33,27,多云~阴,东南风3级,松江
2021-08-31,34,27,多云,东南风3级,松江
2021-09-01,36,27,多云,东南风2级,松江
2021-09-02,33,25,多云~小雨,南风2级,松江
2021-09-03,30,25,小雨~阴,东北风2级,松江
2021-09-04,31,26,多云~阴,东南风3级,松江
2021-09-05,33,27,多云~阴,东南风3级,松江
2021-09-06,31,25,雾~多云,西北风2级,松江
2021-09-07,29,24,多云~晴,西北风3级,松江
2021-09-08,28,24,多云~小雨,东风2级,松江
2021-09-09,30,25,多云~小雨,东南风3级,松江
2021-09-10,31,24,多云~阴,东南风2级,松江
2021-09-11,30,24,多云~阴,东风3级,松江
2021-09-12,28,23,多云~大雨,东北风3级,松江
2021-09-13,25,24,多云~小雨,北风5级,松江
2021-09-14,26,23,多云~小雨,西北风5级,松江
2021-09-15,27,23,多云~阴,西北风3级,松江
2021-09-16,28,20,多云~阴,西北风3级,松江
2021-09-17,28,19,多云,西北风2级,松江
2021-09-18,30,21,晴,东南风2级,松江
2021-09-19,29,25,晴~阴,东南风3级,松江
2021-09-20,33,22,多云,西南风3级,松江
2021-09-21,31,22,晴,西南风2级,松江
2021-09-22,33,22,晴~多云,西南风2级,松江
2021-09-23,34,22,多云,东南风2级,松江
2021-09-24,30,22,多云~晴,东南风3级,松江
2021-09-25,29,22,多云,东南风3级,松江
2021-09-26,30,23,多云,东南风3级,松江
2021-09-27,32,23,多云,东南风2级,松江
2021-09-28,33,24,雾~晴,东南风2级,松江
2021-09-29,32,21,多云~小雨,西北风3级,松江
2021-09-30,29,19,晴~多云,北风2级,松江
2021-10-01,31,22,多云~晴,东南风2级,松江
2021-10-02,31,23,多云~晴,东南风3级,松江
2021-10-03,30,24,多云~晴,东南风4级,松江
2021-10-04,32,24,晴,东南风4级,松江
2021-10-05,31,24,晴~多云,东南风3级,松江
2021-10-06,31,24,多云~小雨,东南风3级,松江
2021-10-07,28,23,多云~阴,东南风3级,松江
2021-10-08,30,24,多云~小雨,东风3级,松江
2021-10-09,31,24,多云,东南风3级,松江
2021-10-10,31,21,多云~小雨,东北风2级,松江
2021-10-11,22,19,小雨~多云,东北风4级,松江
2021-10-12,23,22,阴~中雨,东北风4级,松江
2021-10-13,27,23,暴雨~多云,东北风3级,松江
2021-10-14,30,24,多云~小雨,东南风2级,松江
2021-10-15,29,17,多云~小雨,北风2级,松江
2021-10-16,19,13,小雨~多云,北风4级,松江
2021-10-17,17,12,多云~阴,北风3级,松江
2021-10-18,19,13,多云,西北风2级,松江
2021-10-19,18,14,多云~阴,西北风3级,松江
2021-10-20,14,12,中雨~小雨,北风3级,松江
2021-10-21,16,10,多云,西北风3级,松江
2021-10-22,19,11,多云,西北风3级,松江
2021-10-23,21,14,多云~阴,东北风2级,松江
2021-10-24,21,13,多云~晴,东北风2级,松江
2021-10-25,21,12,多云~晴,东北风2级,松江
2021-10-26,22,13,多云,东南风2级,松江
2021-10-27,22,13,雾~多云,东北风2级,松江
2021-10-28,22,13,多云~晴,东北风2级,松江
2021-10-29,21,14,多云~阴,东北风2级,松江
2021-10-30,22,13,多云~晴,西北风2级,松江
2021-10-31,22,13,多云,东北风2级,松江
2021-11-01,23,14,多云,东北风2级,松江
2021-11-02,22,12,多云,东北风2级,松江
2021-11-03,21,13,多云,东南风2级,松江
2021-11-04,21,17,多云~中雨,东南风3级,松江
2021-11-05,19,18,中雨~小雨,东南风3级,松江
2021-11-06,20,16,小雨~阴,东北风3级,松江
2021-11-07,22,4,小雨,西北风4级,松江
2021-11-08,8,3,多云,西北风4级,松江
2021-11-09,13,7,多云~晴,西北风3级,松江
2021-11-10,16,6,晴,西风3级,松江
2021-11-11,16,6,多云~阴,西北风3级,松江
2021-11-12,17,7,晴~阴,西北风2级,松江
2021-11-13,19,8,多云~晴,西南风2级,松江
2021-11-14,20,8,雾~晴,西南风2级,松江
2021-11-15,20,9,多云~阴,东南风2级,松江
2021-11-16,19,10,多云~晴,东南风2级,松江
2021-11-17,18,12,雾~多云,东南风2级,松江
2021-11-18,19,11,雾~晴,东南风2级,松江
2021-11-19,21,12,多云,东南风2级,松江
2021-11-20,20,14,多云~小雨,东南风3级,松江
2021-11-21,17,6,雾~小雨,西北风3级,松江
2021-11-22,10,2,多云~晴,西北风4级,松江
2021-11-23,9,1,多云~晴,西北风3级,松江
2021-11-24,15,7,晴,西南风2级,松江
2021-11-25,18,5,晴,西南风2级,松江
2021-11-26,18,8,晴,北风2级,松江
2021-11-27,17,11,晴~多云,东北风3级,松江
2021-11-28,18,13,小雨~阴,东南风3级,松江
2021-11-29,18,9,小雨,东南风2级,松江
2021-11-30,11,2,多云~晴,西北风4级,松江
2021-12-01,9,1,多云~晴,西北风3级,松江
2021-12-02,11,3,多云~晴,西风2级,松江
2021-12-03,14,3,多云~晴,西北风3级,松江
2021-12-04,15,6,多云~晴,东风1级,松江
2021-12-05,17,7,多云~晴,东南风2级,松江
2021-12-06,17,6,多云~晴,东南风2级,松江
2021-12-07,15,8,多云~阴,东北风2级,松江
2021-12-08,15,9,雾~多云,东北风2级,松江
2021-12-09,17,6,多云,西南风2级,松江
2021-12-10,16,6,多云,东北风2级,松江
2021-12-11,17,10,雾~阴,东风2级,松江
2021-12-12,10,3,小雨~多云,北风3级,松江
2021-12-13,11,3,晴,北风2级,松江
2021-12-14,12,5,多云~阴,东南风2级,松江
2021-12-15,14,12,雾~小雨,东南风2级,松江
2021-12-16,12,5,雾~小雨,西北风2级,松江
2021-12-17,10,0,晴,西北风4级,松江
2021-12-18,7,0,晴~多云,西北风2级,松江
2021-12-19,12,2,雾~阴,西风2级,松江
2021-12-20,16,5,多云,西南风2级,松江
2021-12-21,15,3,多云,西北风2级,松江
2021-12-22,16,5,多云~晴,东北风2级,松江
2021-12-23,17,8,雾~多云,东南风2级,松江
2021-12-24,15,2,多云~阴,北风3级,松江
2021-12-25,4,-2,多云~晴,北风4级,松江
2021-12-26,2,-4,晴~阴,西北风3级,松江
2021-12-27,3,-2,多云~阴,西北风2级,松江
2021-12-28,6,0,多云~晴,南风2级,松江
2021-12-29,10,0,雾~晴,西北风3级,松江
2021-12-30,9,0,雾~晴,西北风2级,松江
2021-12-31,10,1,多云~晴,东北风2级,松江
2022-01-01,11,2,阴~晴,东南风2级,松江
2022-01-02,12,1,多云,北风2级,松江
2022-01-03,14,2,多云,东南风1级,松江
2022-01-04,14,9,多云~小雨,东风3级,松江
2022-01-05,12,5,中雨~阴,东北风3级,松江
2022-01-06,8,4,多云~阴,东北风3级,松江
2022-01-07,10,3,多云~阴,东北风2级,松江
2022-01-08,8,5,多云~小雨,东北风2级,松江
2022-01-09,8,2,多云,西北风2级,松江
2022-01-10,7,1,多云,西北风2级,松江
2022-01-11,7,-1,多云~晴,西北风3级,松江
2022-01-12,8,1,雾~多云,东南风2级,松江
2022-01-13,5,-2,多云~晴,西北风3级,松江
2022-01-14,6,3,多云~阴,东南风2级,松江
2022-01-15,10,3,多云~阴,西北风2级,松江
2022-01-16,11,5,多云~阴,东北风2级,松江
2022-01-17,11,4,多云,东风2级,松江
2022-01-18,11,5,多云~晴,东风2级,松江
2022-01-19,13,5,多云,东北风2级,松江
2022-01-20,9,3,多云~阴,东北风3级,松江
2022-01-21,10,7,多云~阴,东风3级,松江
2022-01-22,10,9,小雨,东风2级,松江
2022-01-23,11,6,中雨~小雨,东北风3级,松江
2022-01-24,8,4,雾~小雨,东北风3级,松江
2022-01-25,8,4,多云~小雨,东北风2级,松江
2022-01-26,7,6,中雨~小雨,东北风2级,松江
2022-01-27,7,3,小雨,东北风3级,松江
2022-01-28,5,2,小雨,东北风3级,松江
2022-01-29,5,2,小雨~雨夹雪,东北风3级,松江
2022-01-30,5,0,雨夹雪~多云,西北风2级,松江
2022-01-31,8,2,雾~阴,西北风2级,松江
2022-02-01,8,2,多云~小雨,东北风2级,松江
2022-02-02,4,1,小雨~雨夹雪,东北风2级,松江
2022-02-03,6,1,小雨~多云,东北风3级,松江
2022-02-04,9,0,雾~晴,西北风2级,松江
2022-02-05,6,-1,多云,北风3级,松江
